MMSI,Ship Name,lat,lon,low_confidence,n_pings,score,is_anomalous,flags,reason
228311310,BARBARA I,43.56435,7.07776,True,2,,,,only 2 ping(s) - not enough data to score reliably
228313730,TOUJOURSENMOUVEMENT,43.36017,5.30052,False,3,1.63,False,signal gap of 1095s,
228315660,LAMANO,43.08046,6.15887,False,4,1.11,False,,
228329900,VB JASON,43.06084,6.38648,False,12,0.86,False,,
228349900,KATYNA,44.68608,-1.18856,True,2,,,,only 2 ping(s) - not enough data to score reliably
228351800,JANUS 2,43.24392,5.36342,True,2,,,,only 2 ping(s) - not enough data to score reliably
228357700,LE SOLITAIRE 2,44.62099,-1.30824,False,13,0.7,False,,
228358600,F/V ARCADIA,44.61078,-1.2946,False,5,1.43,False,signal gap of 842s,
228358800,VIZZAVONA,43.31065,5.36405,False,5,0.71,False,,
228365700,VB ACHERON,43.40541,4.86154,False,4,0.72,False,,
228366800,HYDRA,42.54658,9.54148,True,2,,,,only 2 ping(s) - not enough data to score reliably
228372600,SEDNA,43.42025,4.9321,True,2,,,,only 2 ping(s) - not enough data to score reliably
228372900,CAPO CINTO,43.69396,7.28532,False,6,0.96,False,,
228374900,BLACK SWAN,43.75033,7.49067,False,7,1.06,False,,
228376800,JIF HELIOS,44.38788,8.9213,False,13,0.88,False,,
228382600,PIONNIER,43.12259,5.92293,True,1,,,,only 1 ping(s) - not enough data to score reliably
228383900,PIOLA,43.5857,7.12562,False,3,0.61,False,,
228393000,F/V RATEL,44.79672,-1.60007,True,1,,,,only 1 ping(s) - not enough data to score reliably
228396900,ALTAGNA,42.54972,9.53933,False,6,1.29,False,signal gap of 839s,
228400900,SOLSTICE,43.69798,7.285,False,8,1.22,False,,
228403600,GAS VITALITY,43.4073,4.91859,False,4,0.62,False,,
228416600,ABEILLE MEDITERRANEE,43.04079,6.04517,False,12,1.11,False,,
228426700,A GALEOTTA,43.32101,5.35585,False,5,0.73,False,,
228435700,,41.60714,9.32052,False,9,1.15,False,,
228438600,SOPHIE GERMAIN,43.10497,5.88105,True,2,,,,only 2 ping(s) - not enough data to score reliably
228438700,CANOPEE,45.20484,-0.73468,False,7,0.99,False,,
228443900,LAFAYETTE,43.51378,7.06558,True,2,,,,only 2 ping(s) - not enough data to score reliably
228446800,ANTARES,37.6426,10.33805,False,11,0.96,False,,
228447900,PESA II,43.58888,7.12898,False,4,0.74,False,,
228448600,AQUA,43.52249,7.05384,True,2,,,,only 2 ping(s) - not enough data to score reliably
228453900,CHAMBON MISTRAL,43.10336,5.89021,False,3,1.02,False,signal gap of 736s,
228468700,ECO OSTRO,42.07764,11.75192,False,5,0.73,False,,
228469800,IMPERIUM,43.58566,7.12409,False,6,0.87,False,,
228470800,TOGETHER,43.41897,6.75935,False,5,0.58,False,,
228482900,,43.22114,6.67044,True,1,,,,only 1 ping(s) - not enough data to score reliably
228483700,LA DESIRADE,41.92061,8.74045,False,3,0.62,False,,
228485700,GET LOST,41.93011,8.74352,True,2,,,,only 2 ping(s) - not enough data to score reliably
228491700,DREAM MARTINIQUE,42.42693,8.58144,False,10,0.95,False,,
228495700,VB CAYENNE,43.39787,4.98383,True,2,,,,only 2 ping(s) - not enough data to score reliably
228562000,TAHUATA AML,43.41456,6.77745,False,6,1.0,False,,
228707000,TAAPE,43.11956,5.91997,False,12,1.39,False,,
228807500,FRENCH WARSHIP,43.11756,5.91961,True,2,,,,only 2 ping(s) - not enough data to score reliably
228859600,,41.99488,8.62551,False,3,1.43,False,,
228950000,F/V FANTOME DES MERS,44.54648,-1.51435,False,4,0.95,False,,
229000115,DISCO VOLANTE,40.54706,14.17666,True,2,,,,only 2 ping(s) - not enough data to score reliably
229000120,OMBRE BLU 3,40.73479,13.96683,True,1,,,,only 1 ping(s) - not enough data to score reliably
229000127,PLAN B,37.93844,23.64832,True,2,,,,only 2 ping(s) - not enough data to score reliably
229000160,RAIDER,37.93684,23.64966,True,1,,,,only 1 ping(s) - not enough data to score reliably
229000166,ROSBEG,38.0403,18.90309,False,8,0.85,False,,
229000178,PASTA FLORA,37.94175,23.66999,True,2,,,,only 2 ping(s) - not enough data to score reliably
229000224,,43.72983,7.4187,True,1,,,,only 1 ping(s) - not enough data to score reliably
229000258,CLOUDY BAY,34.66572,33.04279,False,3,1.38,False,signal gap of 900s,
229000332,MA VICTOIRE,44.30884,9.33343,True,1,,,,only 1 ping(s) - not enough data to score reliably
229000419,MIA LUNA,43.55659,7.13662,False,3,1.61,False,signal gap of 1079s,
229000464,L'INSTANT IV,43.69495,7.28509,False,6,0.89,False,,
229000469,INVADER,44.41684,8.84027,False,9,1.02,False,,
229000487,SY PALMYRE,43.58819,7.12285,False,5,0.98,False,,
229000517,,43.70216,7.31729,True,1,,,,only 1 ping(s) - not enough data to score reliably
229000604,SONG OF THE SEA,41.43331,2.24117,True,1,,,,only 1 ping(s) - not enough data to score reliably
229000801,MY BLUE INFINITY,43.58445,7.12621,True,2,,,,only 2 ping(s) - not enough data to score reliably
229000950,BLUES,43.7366,7.42677,False,3,0.79,False,,
229012000,VESLETS,34.28387,35.65547,True,1,,,,only 1 ping(s) - not enough data to score reliably
229018000,ROMA,39.06736,1.3781,False,3,1.29,False,signal gap of 931s,
229045000,M/Y LA PELLEGRINA 1,37.96043,23.57006,True,2,,,,only 2 ping(s) - not enough data to score reliably
229052000,V,43.51339,7.06421,False,3,1.21,False,signal gap of 871s,
229056000,JO 1,38.366,20.71551,True,2,,,,only 2 ping(s) - not enough data to score reliably
229064000,WYLDECREST,44.30229,9.21083,True,2,,,,only 2 ping(s) - not enough data to score reliably
229070000,ODESSA,40.93051,28.87902,False,12,1.05,False,,
229072000,TITIAN PEARL,43.69731,7.28418,False,6,0.74,False,,
229104000,ANTHEYA III,37.93205,23.64702,False,7,0.99,False,,
229115000,CMA CGM NOUADHIBOU,37.23284,4.79435,False,10,1.29,False,,
229140000,VENTUM MARIS,42.59696,10.42577,False,6,1.05,False,,
229168000,M/Y NYMPHA I,44.34408,9.23363,True,1,,,,only 1 ping(s) - not enough data to score reliably
229171000,M/T ZUGA,39.39441,-0.26388,False,4,0.8,False,,
229190000,CMA CGM JULES VERNE,31.45705,32.37473,False,13,1.06,False,,
229249000,PHI PHANTOM,43.78763,7.59947,True,1,,,,only 1 ping(s) - not enough data to score reliably
229273000,SEAPROMISE,37.56033,-1.07986,True,1,,,,only 1 ping(s) - not enough data to score reliably
229319000,SEASALVIA,39.4493,-0.3094,False,5,0.71,False,,
229331000,CMA CGM DON PASCUALE,34.37999,21.57894,True,1,,,,only 1 ping(s) - not enough data to score reliably
229341000,FAVOURITE MISTAKE,43.70791,7.33662,True,2,,,,only 2 ping(s) - not enough data to score reliably
229350000,MED PACIFIC,38.21668,15.29268,False,6,1.11,False,,
229355000,VAGRANT,39.5571,2.62744,True,2,,,,only 2 ping(s) - not enough data to score reliably
229360000,ERMIS2,37.91101,23.70464,True,1,,,,only 1 ping(s) - not enough data to score reliably
229372000,RONIN,44.40889,8.92087,False,6,0.97,False,,
229390000,AVENTURA,39.55788,2.62955,False,11,1.23,False,,
229400000,MAXI BEER,43.5885,7.12354,False,5,1.48,False,signal gap of 903s,
229405000,ASTERI,37.93306,23.68169,False,7,1.01,False,,
229431000,MIZAR,43.73426,7.42738,False,6,1.13,False,signal gap of 733s,
229527000,VIS,42.7262,14.17355,True,2,,,,only 2 ping(s) - not enough data to score reliably
229540000,BACHATA QUEEN,43.65181,7.18015,False,8,1.08,False,,
229548000,VALENCE,37.24987,11.67987,False,10,0.91,False,,
229558000,,39.55836,2.62964,True,1,,,,only 1 ping(s) - not enough data to score reliably
229561000,IMERA,40.9529,28.72917,False,11,1.43,False,,
229592000,CMA CGM OSIRIS,36.44147,34.75093,False,17,0.47,False,,
229601000,NOMAD IV,43.10312,5.88778,False,13,1.01,False,,
229665000,DIMITRIS C,39.43126,-0.31403,False,3,1.76,False,signal gap of 1265s,
229671000,MINET,41.37906,2.18642,False,4,1.36,False,signal gap of 900s,
229674000,HABIP BAYRAK,41.21,13.66598,False,6,0.99,False,,
229689000,BYZANTIUM,41.36457,2.18647,True,1,,,,only 1 ping(s) - not enough data to score reliably
229702000,PERSEFONI I,38.47293,20.82415,False,10,0.96,False,,
229705000,CMA CGM MARLIN,36.91117,12.0902,True,1,,,,only 1 ping(s) - not enough data to score reliably
229706000,RAHAF 1,35.51563,35.7412,False,3,0.5,False,,
229707000,M/Y HOSHI,43.56442,7.08003,True,2,,,,only 2 ping(s) - not enough data to score reliably
229709000,JAAN,37.93911,23.6689,False,14,1.02,False,,
229727000,MY FLEUR,43.52794,7.05297,True,1,,,,only 1 ping(s) - not enough data to score reliably
229728000,NO.9,43.6989,7.44916,False,13,1.01,False,,
229739000,NATALIA V,37.96138,23.49189,False,3,0.6,False,,
229743000,JOALMI,37.93127,23.68052,True,1,,,,only 1 ping(s) - not enough data to score reliably
229785000,OCEAN PARADISE,37.92934,23.68235,True,2,,,,only 2 ping(s) - not enough data to score reliably
229838000,CHARIS,41.34422,2.20846,False,10,1.1,False,,
229846000,CMA CGM MONTREAL,33.90932,35.53176,True,1,,,,only 1 ping(s) - not enough data to score reliably
229852000,DENIKI,38.86868,1.23243,True,2,,,,only 2 ping(s) - not enough data to score reliably
229862000,FRAMURA,40.81553,14.08511,True,1,,,,only 1 ping(s) - not enough data to score reliably
229863000,M/Y SURPINA,42.69754,9.28371,True,2,,,,only 2 ping(s) - not enough data to score reliably
229864000,YOU & ME,43.22395,6.68556,True,1,,,,only 1 ping(s) - not enough data to score reliably
229877000,CMA CGM VOLTAIRE,41.34895,2.16846,False,4,0.69,False,,
229896000,CAOZ 14,44.41717,8.8386,False,3,0.62,False,,
229905000,PANTHALASSA,41.12772,9.55145,True,1,,,,only 1 ping(s) - not enough data to score reliably
229908000,CIBITOUBA,36.57967,28.09117,False,11,0.74,False,,
229938000,SEA SPRINTER,42.50618,15.77465,False,5,1.18,False,signal gap of 734s,
229939000,SEA LEADER,41.96868,28.97444,False,9,0.71,False,,
229942000,THUMPER,40.71798,14.47555,False,3,0.48,False,,
229953000,ECO ELYSIUM,43.41342,4.94237,True,1,,,,only 1 ping(s) - not enough data to score reliably
229963000,TRIBU',44.31672,8.49431,False,3,0.88,False,,
229977000,DORYAN,39.88915,4.27743,False,4,0.74,False,,
229984000,ANTALIS,43.54252,10.29802,True,1,,,,only 1 ping(s) - not enough data to score reliably
230196320,NALAIA,43.72963,7.41976,True,2,,,,only 2 ping(s) - not enough data to score reliably
230700491,BOUEE ZEPHIR III,44.61992,-1.32091,True,1,,,,only 1 ping(s) - not enough data to score reliably
230700494,BOUEE ZEPHIR III,44.65059,-1.31761,False,4,0.58,False,,
230917000,ESTRADEN,44.03374,10.0426,False,5,1.23,False,,
231906000,NOSSAN,43.55339,10.2994,True,1,,,,only 1 ping(s) - not enough data to score reliably
232003417,,43.78285,7.51906,True,1,,,,only 1 ping(s) - not enough data to score reliably
232004442,MELLIVORA,40.07703,5.25445,False,6,1.1,False,,
232004766,TAMBURA,43.58519,7.1289,True,2,,,,only 2 ping(s) - not enough data to score reliably
232006087,NGONI,39.56385,2.63816,True,2,,,,only 2 ping(s) - not enough data to score reliably
232006571,PAKIRI,43.5854,7.12411,True,1,,,,only 1 ping(s) - not enough data to score reliably
232007762,RAVENGER,39.55686,2.62785,False,3,1.3,False,signal gap of 935s,
232008700,FLASH ROYAL,34.66694,33.04,True,2,,,,only 2 ping(s) - not enough data to score reliably
232009915,MILTIADES,34.66745,33.04206,True,1,,,,only 1 ping(s) - not enough data to score reliably
232010616,TOROA,37.91468,23.66091,True,2,,,,only 2 ping(s) - not enough data to score reliably
232011045,ISAMA,43.72565,7.41429,False,3,1.1,False,,
232011211,TRUE VALUE,43.36092,5.30213,False,3,0.51,False,,
232012476,FLAMAROSA,38.01366,12.50038,True,2,,,,only 2 ping(s) - not enough data to score reliably
232012901,A LITTLE RISQUE,43.58566,7.12324,True,1,,,,only 1 ping(s) - not enough data to score reliably
232012927,YACA,43.56463,7.07689,False,5,0.76,False,,
232013668,TRUE LOVE,39.10589,1.48309,True,2,,,,only 2 ping(s) - not enough data to score reliably
232013808,CHRISPY,37.93075,23.68462,False,4,0.86,False,,
232014849,CHIEF BROS,43.65498,7.18229,False,3,1.5,False,signal gap of 1082s,
232014927,YOUNAN,37.93111,23.68335,False,16,1.43,False,long stop of 1741s,
232015147,LADY FIONA,39.09078,1.41402,False,5,1.2,False,,
232015492,BLUE SWAN,43.78294,7.51623,False,6,0.97,False,,
232015786,SEA LION,34.70902,33.16632,False,3,0.59,False,,
232015935,OFF,43.56151,7.11485,False,4,1.56,False,signal gap of 1042s,
232016369,IKIGAI,39.08976,1.44898,False,5,1.42,False,signal gap of 938s,
232017203,MERCY OCEAN,43.78753,7.5988,True,1,,,,only 1 ping(s) - not enough data to score reliably
232018139,IRINANICE,34.70949,33.16587,False,3,1.86,False,signal gap of 1260s,
232019155,DOUBLE TROUBLE,43.03497,6.13253,True,2,,,,only 2 ping(s) - not enough data to score reliably
232019325,FREEDOM,43.70239,7.3147,True,1,,,,only 1 ping(s) - not enough data to score reliably
232019726,COCO,40.61931,0.60126,True,1,,,,only 1 ping(s) - not enough data to score reliably
232020030,M\Y NORTH STAR,40.53765,14.23299,True,2,,,,only 2 ping(s) - not enough data to score reliably
232020751,PRINCESSE LILY,43.63609,7.13815,False,4,0.63,False,,
232021317,,37.82106,-0.75732,True,2,,,,only 2 ping(s) - not enough data to score reliably
232021784,BONITA,37.73788,-0.74307,True,2,,,,only 2 ping(s) - not enough data to score reliably
232021841,M/Y SEA LA VIE,36.67034,28.03024,False,3,2.06,False,sharp turn of 167 deg (while moving),
232022000,CYAN,41.33533,9.27072,False,7,0.89,False,,
232022326,GREY LADY,43.55596,7.13724,True,2,,,,only 2 ping(s) - not enough data to score reliably
232022823,TEJIDA,41.38679,2.19994,False,3,0.7,False,,
232023209,PRINCESS OF PALAU,39.45883,-0.31205,False,4,1.32,False,signal gap of 873s,
232023398,SANTA ELENA Q,36.63966,27.53779,False,11,1.1,False,,
232023672,SCHIWA,45.53478,13.65297,False,3,0.76,False,,
232023688,,34.70962,33.16667,True,1,,,,only 1 ping(s) - not enough data to score reliably
232023882,SAINT GEORGE SAILING,39.42656,-0.32696,False,5,1.14,False,,
232023996,TUTTO DOLCE,43.24353,6.69081,True,2,,,,only 2 ping(s) - not enough data to score reliably
232024069,TURQUOISE N.E.EV.A.A,36.37454,27.84229,False,6,1.05,False,,
232024409,OCEAN SPIRIT,34.70973,33.16576,False,3,1.55,False,signal gap of 1116s,
232024593,,39.48987,2.47515,True,1,,,,only 1 ping(s) - not enough data to score reliably
232025010,,39.72255,-0.04168,False,3,0.82,False,,
232025842,SOMOS DOS,39.54395,2.3851,False,14,1.35,False,,
232026270,GOLD RUSH,39.55643,2.62682,False,6,1.0,False,,
232026443,CACOUNA,43.78916,7.59829,True,1,,,,only 1 ping(s) - not enough data to score reliably
232027496,OHANA OF NEWPORT,39.54313,2.38367,False,7,0.74,False,,
232027627,CLOUDY 7,39.56567,2.63523,False,5,0.77,False,,
232027801,B3,43.69824,7.31722,False,5,1.0,False,,
232028529,,39.89089,4.27648,True,1,,,,only 1 ping(s) - not enough data to score reliably
232029298,WE DID IT,39.53787,2.41542,False,3,1.61,False,signal gap of 1082s,
232029676,JANETTE,43.22721,6.67012,True,1,,,,only 1 ping(s) - not enough data to score reliably
232031099,GINESTRA,34.71006,33.16606,True,2,,,,only 2 ping(s) - not enough data to score reliably
232031943,J4,39.54603,2.38482,True,1,,,,only 1 ping(s) - not enough data to score reliably
232032157,HANAVA,43.58508,7.12549,False,3,0.51,False,,
232032450,MARSS,43.68945,7.33623,True,1,,,,only 1 ping(s) - not enough data to score reliably
232033029,MAREA,43.56507,7.07855,False,3,0.76,False,,
232034834,COSIMA,34.66861,33.0397,False,5,0.91,False,,
232035032,BLUE PHOENIX,43.78318,7.52034,True,2,,,,only 2 ping(s) - not enough data to score reliably
232035187,ELBIE,39.5622,2.62976,False,3,1.01,False,signal gap of 730s,
232035982,WILAMINA,43.69749,7.28428,False,6,0.87,False,,
232036204,RIMA,34.66778,33.03975,False,3,1.36,False,signal gap of 895s,
232036452,MACONDO,39.42678,-0.32764,False,3,2.11,False,signal gap of 1439s,
232036477,BUZZ 2.0,39.55997,2.62773,False,4,1.25,False,signal gap of 898s,
232036848,NOVASTAR,43.72505,7.41653,True,2,,,,only 2 ping(s) - not enough data to score reliably
232037006,INFINITY II,43.69608,7.34406,True,1,,,,only 1 ping(s) - not enough data to score reliably
232037024,,43.70814,7.33786,True,1,,,,only 1 ping(s) - not enough data to score reliably
232037321,,43.57563,7.13178,True,2,,,,only 2 ping(s) - not enough data to score reliably
232037420,DONNA LIZA,43.69853,7.36301,False,10,0.75,False,,
232037746,SHABBY,43.43543,6.91805,True,1,,,,only 1 ping(s) - not enough data to score reliably
232037874,BLADE 2,43.58453,7.12763,False,3,1.37,False,signal gap of 910s,
232038778,DORIS,37.74101,23.42674,True,1,,,,only 1 ping(s) - not enough data to score reliably
232038792,,39.52882,2.38601,True,1,,,,only 1 ping(s) - not enough data to score reliably
232039033,SUMMER LOVE,45.80101,13.22804,True,1,,,,only 1 ping(s) - not enough data to score reliably
232039136,IRYNA II,44.41694,8.83753,False,3,1.0,False,,
232040204,HIRO,43.65684,7.18372,True,2,,,,only 2 ping(s) - not enough data to score reliably
232040549,SPLENDIDO,36.67585,27.67302,True,2,,,,only 2 ping(s) - not enough data to score reliably
232040648,STARDUST,37.23111,15.22423,True,2,,,,only 2 ping(s) - not enough data to score reliably
232040888,ALKYONIDES,37.00823,27.42641,False,12,1.57,False,signal gap of 790s,
232040960,LOLA,43.58615,7.12579,True,2,,,,only 2 ping(s) - not enough data to score reliably
232041279,,40.61846,0.6018,True,1,,,,only 1 ping(s) - not enough data to score reliably
232041656,REBEL HEART,34.66655,33.03113,False,3,0.76,False,,
232041774,MANTHA,43.71656,7.38849,False,5,1.75,False,,
232041973,SY KARIBU,39.56531,2.62965,True,2,,,,only 2 ping(s) - not enough data to score reliably
232042480,MAGIA OFFSHORE,40.75757,13.74493,False,10,0.81,False,,
232042520,,40.55883,14.24752,True,1,,,,only 1 ping(s) - not enough data to score reliably
232042563,MOKACCINO CHASEBOAT,43.74963,7.44859,True,1,,,,only 1 ping(s) - not enough data to score reliably
232042862,POLAR,34.66686,33.04172,True,2,,,,only 2 ping(s) - not enough data to score reliably
232042988,SYLVANA,40.68494,13.85114,False,7,0.76,False,,
232043062,VALENTYNE,37.83534,15.28806,False,5,1.09,False,,
232043223,LATHENE,44.52812,14.48399,True,2,,,,only 2 ping(s) - not enough data to score reliably
232043229,PRIMROSE AND BLUE,43.58581,7.12553,False,3,1.49,False,signal gap of 939s,
232043331,M/Y AMADEUS I,41.21073,1.73042,False,4,0.77,False,,
232043372,MAERSK CANYON,45.553,13.73261,False,5,1.17,False,signal gap of 760s,
232043530,,43.58587,7.12558,True,2,,,,only 2 ping(s) - not enough data to score reliably
232043630,LULWA,43.58756,7.12383,False,3,0.46,False,,
232043646,KATHARINA,39.56266,2.63036,False,6,0.62,False,,
232043657,BALMY,36.76417,28.06078,False,9,0.79,False,,
232043802,STURDEE,38.34006,-0.48444,False,4,1.04,False,signal gap of 752s,
232044170,,37.93826,23.68632,True,1,,,,only 1 ping(s) - not enough data to score reliably
232044578,HERITAGEOFLONDON,37.02435,22.11185,True,1,,,,only 1 ping(s) - not enough data to score reliably
232044760,CHAPTER II,43.58628,7.12416,False,5,0.6,False,,
232045346,SUMMER BREEZE,34.66787,33.04107,False,4,0.62,False,,
232045525,MOONSHINE,44.61486,-1.31505,False,8,0.48,False,,
232045597,SUZY Q,43.68983,7.33676,False,4,0.75,False,,
232045927,DANCER,37.84322,15.28374,False,6,0.9,False,,
232045928,AKILIS,41.91998,8.7405,False,5,0.86,False,,
232046013,SEA OTTER,38.16155,-0.54745,True,1,,,,only 1 ping(s) - not enough data to score reliably
232046032,S/Y ASTERA V,34.66721,33.03868,True,2,,,,only 2 ping(s) - not enough data to score reliably
232046098,SEAFIRE,38.39246,21.82872,False,5,0.84,False,,
